Country;Language;ID;ISO2;Region1;Region2;Region3;Region4;ZIP;City;Area1;Area2;Lat;Lng;TZ;UTC;DST
"ZA";"EN";3103;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2188";"Johannesburg";"Jukskeipark";"";-26.03972;27.98389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3104;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2188";"Johannesburg";"Meadowhurst";"";-26.06000;27.98389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3105;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2188";"Johannesburg";"Noordhang";"";-26.04056;27.97194;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3106;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2188";"Johannesburg";"Northwold";"";-26.07694;27.95694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3107;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2188";"Johannesburg";"Olivedale";"";-26.05556;27.97889;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3108;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2188";"Johannesburg";"Sundowner";"";-26.07556;27.93722;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3109;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Aeroton";"";-26.24972;27.97444;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3110;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Armadale";"";-26.27833;27.94611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3111;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Bassonia";"";-26.27556;28.06111;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3112;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Bassonia 1";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3113;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Bassonia 2";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3114;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Bertsham";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3115;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Linmeyer";"";-26.25972;28.06722;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3116;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Mulbarton";"";-26.29333;28.05806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3117;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Mulbarton South";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3118;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Rosettenville";"";-26.24528;28.05806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3119;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Springfield";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3120;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2190";"Johannesburg";"Turffontein";"";-26.24361;28.03889;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3121;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Blue Heaven";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3122;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Bryanston";"";-26.05139;28.02806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3123;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Bryanston East";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3124;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Bryanston Shopping Centre";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3125;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Craigavon";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3126;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Duxberry";"";-26.07278;28.05222;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3127;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Edenburg";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3128;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Epsom Downs";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3129;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Four Ways";"";-26.00500;28.00389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3130;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Four Ways East";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3131;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Four Ways North";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3132;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Fourway Gardens";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3133;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Khyber Rock";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3134;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Klevehill Park";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3135;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Lonehill";"";-26.00972;28.02611;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3136;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Petervale";"";-26.04083;28.04583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3137;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"River Club";"";-26.07444;28.04333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3138;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Rivonia";"";-26.05333;28.05944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3139;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Sloane Park";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3140;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Sunninghill";"";-26.03528;28.07583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3141;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Sunninghill Gardens";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3142;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2191";"Johannesburg";"Sunninghill Park";"";-26.02083;28.06889;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3143;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2192";"Johannesburg";"Highlands North";"";-26.14250;28.08111;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3144;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2192";"Johannesburg";"Lyndhurst";"";-26.12806;28.10889;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3145;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2192";"Johannesburg";"Norwood";"";-26.15889;28.07250;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3146;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2192";"Johannesburg";"Orange Grove";"";-26.16194;28.09000;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3147;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2192";"Johannesburg";"Raedene";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3148;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2192";"Johannesburg";"Sandringham";"";-26.14944;28.10194;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3149;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2193";"Johannesburg";"Greenside";"";-26.15472;28.01278;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3150;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2193";"Johannesburg";"Parkhurst";"";-26.13972;28.01889;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3151;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2193";"Johannesburg";"Parkview";"";-26.16417;28.02528;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3152;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2194";"Johannesburg";"Banbury";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3153;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2194";"Johannesburg";"Cresta";"";-26.12528;27.98111;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3154;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2194";"Johannesburg";"Ferndale";"";-26.08472;27.98944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3155;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2194";"Johannesburg";"Pine Slopes";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3156;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2194";"Johannesburg";"Pinegowrie";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3157;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2194";"Johannesburg";"Randburg";"";-26.09611;27.97500;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3158;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2194";"Johannesburg";"Sharonlea";"";-26.06417;27.96556;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3159;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2195";"Johannesburg";"Emmarentia";"";-26.14722;27.99583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3160;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2195";"Johannesburg";"Greymont";"";-26.16417;27.96722;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3161;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2195";"Johannesburg";"Linden";"";-26.13194;27.99333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3162;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2195";"Johannesburg";"Northcliff";"";-26.13111;27.96222;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3163;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2195";"Johannesburg";"Roosevelt Park";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3164;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Benmore";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3165;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Craighall";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3166;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Hurlingham View";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3167;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Morningside";"";-26.07806;28.06444;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3168;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Norscot";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3169;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Parklands";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3170;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Saxonwold";"";-26.15833;28.03944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3171;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2196";"Johannesburg";"Strathavon";"";-26.09500;28.07000;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3172;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2197";"Johannesburg";"City Deep";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3173;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2197";"Johannesburg";"South Hills";"";-26.25306;28.08944;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3174;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2198";"Johannesburg";"Bruma";"";-26.17667;28.10833;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3175;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2198";"Johannesburg";"Houghton";"";-26.20500;28.04972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3176;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2198";"Johannesburg";"Yeoville";"";-26.18389;28.06417;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3177;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-2153";"Jukskeipark";"";"";-26.03972;27.98389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3178;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-2188";"Jukskeipark";"";"";-26.03972;27.98389;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3179;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1700";"Julies Park";"";"";-26.17528;27.92333;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3180;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1754";"Kagiso";"Slovoville";"";-26.21500;27.78667;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3181;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1718";"Krugersdorp";"Panorama Estate";"";-26.12944;27.92111;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3182;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1739";"Krugersdorp";"Breaunanda";"";-26.11722;27.84056;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3183;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1739";"Krugersdorp";"Oaklands";"";-26.14806;28.06806;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3184;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1866";"Kwaxuma";"Zwelithini";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3185;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1867";"Kwaxuma";"";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3186;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Jabulani";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3187;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Jabulani Flats";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3188;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Jabulani Hostel";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3189;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Jabulani North";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3190;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Jabulani South";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3191;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Marafe";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3192;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Moletsane";"";-26.24944;27.84917;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3193;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Tladi";"";-26.25583;27.84167;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3194;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Tladi Camp";"";-26.25583;27.84167;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3195;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Zola";"";-26.24222;27.83639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3196;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Zola North";"";-26.24222;27.83639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3197;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Zola South";"";-26.24222;27.83639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3198;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Zondi";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3199;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Zondi 1";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3200;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1868";"Kwaxuma";"Zondi 2";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3201;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1878";"Kwaxuma";"Zola";"";-26.24222;27.83639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3202;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-1868";"Kwaxuma";"";"";-26.24222;27.85694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3203;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"S-1868";"Kwaxuma";"Zola";"";-26.24222;27.83639;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3204;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1684";"Kyalami";"Kyalami Estate";"";-25.98722;28.05750;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3205;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1684";"Kyalami";"Kyalami Hills";"";-25.98722;28.05750;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3206;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1809";"Lenasia";"Chicken Farm";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3207;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3208;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Doornkop";"";-26.24361;27.80694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3209;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Greyville";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3210;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Hospital Hill";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3211;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Masoheng";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3212;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Migson Manor";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3213;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Rainbow Valley";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3214;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Rietfontein";"";-26.44333;27.82361;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3215;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Tembelihle";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3216;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Thembalihle";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3217;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Vlakfontein";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3218;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1821";"Lenasia";"Weilers Farm";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3219;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1823";"Lenasia";"Merafe";"";-26.26167;27.84694;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3220;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1827";"Lenasia";"";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3221;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1827";"Lenasia";"Anchorville";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3222;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1827";"Lenasia";"Rainbow Valley";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3223;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1828";"Lenasia";"Finetown";"";-26.41500;27.86972;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3224;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1828";"Lenasia";"Grasmere";"";-26.42444;27.85750;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3225;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1829";"Lenasia";"Kiasha Park";"";-26.33278;27.84583;"Africa/Johannesburg";"UTC+2";"N"
"ZA";"EN";3226;"ZA-GT";"Gauteng";"City of Johannesburg (JHB)";"Johannesburg Metro";"";"B-1829";"Lenasia";"Lenasia South";"";-26.39194;27.85306;"Africa/Johannesburg";"UTC+2";"N"
